timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.05633800,0.05646800,0.05410000,0.05573500,29159.98000000,1546387199999,1616.06943381,3061,11284.40000000,627.16037379,0
2019-01-02,0.05573500,0.05586000,0.05100000,0.05174800,49716.48000000,1546473599999,2635.54715368,4716,21582.43000000,1144.40966192,0
2019-01-03,0.05178600,0.05242400,0.05042200,0.05130200,36981.22000000,1546559999999,1904.36924091,3374,21554.99000000,1111.57101169,0
2019-01-04,0.05136600,0.05148400,0.04890000,0.04918300,42978.88000000,1546646399999,2144.13226798,3849,23711.87000000,1184.30591313,0
2019-01-05,0.04908300,0.05053300,0.04761400,0.05053300,49975.23000000,1546732799999,2466.74367922,4007,24354.41000000,1199.46940572,0
2019-01-06,0.05044500,0.05621500,0.04985600,0.05500000,122235.10000000,1546819199999,6582.80573102,6904,66272.30000000,3576.44619646,0
2019-01-07,0.05500300,0.05810000,0.05430000,0.05600200,71114.21000000,1546905599999,3984.77510975,5884,31161.26000000,1745.92045731,0
2019-01-08,0.05600000,0.06184900,0.05575200,0.06091700,110619.90000000,1546991999999,6608.74230120,7519,56388.59000000,3356.94773637,0
2019-01-09,0.06091700,0.06408600,0.06010000,0.06089500,139825.99000000,1547078399999,8708.96986062,8301,78129.31000000,4862.29805091,0
2019-01-10,0.06097600,0.06324100,0.06022900,0.06215900,96144.63000000,1547164799999,5907.43944017,8001,41454.46000000,2549.44844809,0
2019-01-11,0.06215900,0.06400000,0.06040000,0.06222200,44876.16000000,1547251199999,2801.55429697,4737,21725.24000000,1359.48787470,0
2019-01-12,0.06221100,0.06230000,0.06025500,0.06142300,27672.74000000,1547337599999,1696.95317539,3301,10619.93000000,652.16278515,0
2019-01-13,0.06141200,0.06224000,0.05891000,0.06123200,38883.46000000,1547423999999,2360.43462604,4659,19472.88000000,1183.48475313,0
2019-01-14,0.06123200,0.06532900,0.06000000,0.06157400,79761.05000000,1547510399999,4967.66074215,5679,40667.92000000,2546.74154383,0
2019-01-15,0.06143800,0.06286000,0.05923300,0.06224000,37420.52000000,1547596799999,2278.81301468,3710,18296.50000000,1119.61062102,0
2019-01-16,0.06225800,0.06345800,0.06100000,0.06208100,49198.22000000,1547683199999,3064.91504906,3883,16239.73000000,1014.41102036,0
2019-01-17,0.06220400,0.06329300,0.06160100,0.06295100,32092.84000000,1547769599999,2006.41884057,3813,15578.68000000,974.96346949,0
2019-01-18,0.06304700,0.06336000,0.06190500,0.06293400,29993.40000000,1547855999999,1879.91981297,3919,16141.12000000,1011.49393919,0
2019-01-19,0.06290000,0.06682400,0.06245100,0.06432500,56970.32000000,1547942399999,3681.27758035,6103,28631.32000000,1848.64299754,0
2019-01-20,0.06430500,0.06563400,0.06218400,0.06335300,56073.63000000,1548028799999,3566.62360554,6007,21136.33000000,1342.92764319,0
2019-01-21,0.06354600,0.06457400,0.06315700,0.06417700,33217.11000000,1548115199999,2121.58810719,4438,20791.03000000,1327.84914648,0
2019-01-22,0.06415900,0.06547100,0.06323600,0.06454800,35665.26000000,1548201599999,2291.62866623,13163,20221.92000000,1301.15728424,0
2019-01-23,0.06450200,0.06477000,0.06354200,0.06400400,30542.53000000,1548287999999,1958.35234547,6585,10134.46000000,651.05014795,0
2019-01-24,0.06412700,0.06574000,0.06381000,0.06566800,35793.04000000,1548374399999,2318.68675602,4153,22550.37000000,1460.26042699,0
2019-01-25,0.06573900,0.06574100,0.06420700,0.06518000,30385.90000000,1548460799999,1970.52667093,9324,15037.71000000,976.18689892,0
2019-01-26,0.06502200,0.06530600,0.06421000,0.06442200,20065.18000000,1548547199999,1298.14436099,5909,4527.95000000,293.71501760,0
2019-01-27,0.06442100,0.06612600,0.06362100,0.06550000,50878.20000000,1548633599999,3296.48892942,7010,29026.28000000,1888.05322299,0
2019-01-28,0.06550000,0.06690000,0.06437900,0.06558400,49650.20000000,1548719999999,3265.88843553,7614,29025.49000000,1910.31486449,0
2019-01-29,0.06568500,0.06780000,0.06505000,0.06675500,43923.58000000,1548806399999,2907.51565059,10445,24044.94000000,1593.09393136,0
2019-01-30,0.06673300,0.06690900,0.06451800,0.06499900,34378.98000000,1548892799999,2248.71593775,2468,15445.61000000,1009.87382516,0
2019-01-31,0.06518000,0.06532000,0.06350000,0.06441000,27393.51000000,1548979199999,1766.65526923,2201,11666.77000000,753.68892231,0
2019-02-01,0.06450000,0.06550000,0.06440400,0.06534200,15494.46000000,1549065599999,1007.22033611,1287,8300.96000000,539.38414680,0
2019-02-02,0.06534200,0.06703900,0.06439100,0.06556900,30983.74000000,1549151999999,2040.59934030,2417,20813.97000000,1372.94806624,0
2019-02-03,0.06539800,0.06612200,0.06469800,0.06539600,17773.66000000,1549238399999,1160.06605520,1585,7336.55000000,479.27092396,0
2019-02-04,0.06539600,0.06661200,0.06500000,0.06557400,19901.54000000,1549324799999,1309.29765632,1549,8590.04000000,566.44216504,0
2019-02-05,0.06557400,0.06627900,0.06450000,0.06514400,21084.94000000,1549411199999,1381.97976789,1910,9834.72000000,646.01805854,0
2019-02-06,0.06533700,0.06669500,0.06500000,0.06574400,23621.86000000,1549497599999,1557.14145519,2140,12495.33000000,825.75019522,0
2019-02-07,0.06571800,0.06638800,0.06499300,0.06619800,18299.34000000,1549583999999,1202.08243282,1395,8242.02000000,542.52550267,0
2019-02-08,0.06635000,0.06676300,0.06257900,0.06339400,67419.78000000,1549670399999,4362.92108528,4813,29385.35000000,1910.54831074,0
2019-02-09,0.06315500,0.06474000,0.06301200,0.06426200,17494.73000000,1549756799999,1114.77520352,1726,9309.06000000,593.52783836,0
2019-02-10,0.06416000,0.06840800,0.06316600,0.06367200,54772.87000000,1549843199999,3571.10274172,5271,28599.87000000,1870.95574204,0
2019-02-11,0.06367300,0.06870000,0.06335500,0.06730000,49745.85000000,1549929599999,3291.28081801,16842,29461.23000000,1953.81325301,0
2019-02-12,0.06726100,0.06995500,0.06608400,0.06683800,61070.07000000,1550015999999,4159.48243919,18567,32639.95000000,2226.49601121,0
2019-02-13,0.06700000,0.06822000,0.06664900,0.06755600,27604.10000000,1550102399999,1859.55806426,4384,13159.93000000,886.78787968,0
2019-02-14,0.06755600,0.06755600,0.06399900,0.06542500,41757.05000000,1550188799999,2713.28417896,3227,12586.60000000,817.71595080,0
2019-02-15,0.06550000,0.06864100,0.06449200,0.06680900,30309.86000000,1550275199999,2011.98653317,2954,15773.96000000,1045.69084409,0
2019-02-16,0.06641000,0.06800000,0.06371600,0.06436000,30408.92000000,1550361599999,2007.25842172,3086,9179.58000000,608.87092018,0
2019-02-17,0.06427000,0.07019900,0.06151900,0.06268600,113118.08000000,1550447999999,7498.02215755,8872,55475.19000000,3706.68421370,0
2019-02-18,0.06254300,0.06284000,0.05949900,0.06035700,74487.68000000,1550534399999,4520.30712913,4805,28735.22000000,1742.67565583,0
2019-02-19,0.06022200,0.06283200,0.05892500,0.06197100,57318.07000000,1550620799999,3509.69859883,3849,27413.29000000,1680.76387017,0
2019-02-20,0.06194000,0.06283300,0.06075300,0.06139400,37271.52000000,1550707199999,2305.28859723,2813,17446.00000000,1078.59070135,0
2019-02-21,0.06139300,0.06183400,0.05854900,0.05905500,30701.01000000,1550793599999,1839.23071325,3348,13214.79000000,793.66103653,0
2019-02-22,0.05889600,0.05990500,0.05866400,0.05885000,22732.23000000,1550879999999,1344.52496817,1642,10061.69000000,595.85837841,0
2019-02-23,0.05896500,0.06635200,0.05779700,0.06434700,92002.08000000,1550966399999,5709.94560100,7709,50239.76000000,3136.73801280,0
2019-02-24,0.06430700,0.06888800,0.06023200,0.06750800,172538.51000000,1551052799999,11170.45732876,14670,88118.73000000,5712.65674368,0
2019-02-25,0.06754800,0.06800600,0.06414700,0.06678400,60235.07000000,1551139199999,3990.24476556,4954,30687.60000000,2036.07885370,0
2019-02-26,0.06679600,0.06711400,0.06502500,0.06637200,30784.31000000,1551225599999,2040.72669503,2372,18017.40000000,1196.01187935,0
2019-02-27,0.06652100,0.06791900,0.06493000,0.06562900,44232.78000000,1551311999999,2933.92754225,3643,23844.36000000,1585.39476776,0
2019-02-28,0.06583400,0.06624900,0.06458200,0.06509200,26245.25000000,1551398399999,1715.63456572,2188,12778.51000000,836.22375189,0
2019-03-01,0.06513200,0.06790000,0.06433400,0.06612900,25559.33000000,1551484799999,1676.68557276,2408,15945.75000000,1047.46788731,0
2019-03-02,0.06612900,0.06684000,0.06544200,0.06562200,20720.15000000,1551571199999,1369.01090112,2011,10419.89000000,689.32580039,0
2019-03-03,0.06560000,0.06663500,0.06502700,0.06578600,16671.40000000,1551657599999,1096.25476553,1493,8197.12000000,539.98439803,0
2019-03-04,0.06605900,0.06646300,0.06416200,0.06488100,33461.96000000,1551743999999,2182.53957000,3668,16138.29000000,1054.83631405,0
2019-03-05,0.06492600,0.06623000,0.06355800,0.06390100,22767.19000000,1551830399999,1472.97358585,2676,8106.33000000,526.19184817,0
2019-03-06,0.06381300,0.06411700,0.06293400,0.06344400,20927.43000000,1551916799999,1327.19513910,1641,10209.12000000,647.70126953,0
2019-03-07,0.06318100,0.06722700,0.06305000,0.06705100,30761.34000000,1552003199999,2011.41727437,3282,18117.30000000,1189.88376794,0
2019-03-08,0.06705000,0.06747500,0.06500100,0.06559500,28367.23000000,1552089599999,1867.96557413,2502,11904.88000000,784.99885010,0
2019-03-09,0.06561500,0.06619300,0.06500000,0.06520200,23586.41000000,1552175999999,1545.57867934,1949,6593.32000000,432.97615696,0
2019-03-10,0.06532100,0.06602400,0.06433300,0.06481700,24201.50000000,1552262399999,1571.58316276,1866,9676.41000000,629.02652034,0
