timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00009433,0.00009631,0.00009242,0.00009510,2769142.00000000,1546387199999,260.87206285,11443,1557640.00000000,146.90378104,0
2019-01-02,0.00009510,0.00009960,0.00009380,0.00009930,4215975.00000000,1546473599999,409.18497351,17151,2266261.00000000,220.20978573,0
2019-01-03,0.00009903,0.00010100,0.00009533,0.00009824,4817088.00000000,1546559999999,473.01655581,20308,2508675.00000000,246.47782871,0
2019-01-04,0.00009810,0.00010081,0.00009568,0.00009703,3666267.00000000,1546646399999,359.96731512,16618,1810878.00000000,178.00749047,0
2019-01-05,0.00009703,0.00009822,0.00009539,0.00009593,2371559.00000000,1546732799999,229.27407416,11588,1244993.00000000,120.52490360,0
2019-01-06,0.00009590,0.00009621,0.00009260,0.00009284,2910808.00000000,1546819199999,273.75914912,12795,1270019.00000000,119.67069033,0
2019-01-07,0.00009284,0.00009337,0.00009010,0.00009097,2682866.00000000,1546905599999,245.87438314,13687,1371755.00000000,125.85274212,0
2019-01-08,0.00009091,0.00009172,0.00008754,0.00009021,3995854.00000000,1546991999999,358.75438233,17012,1878810.00000000,168.69125828,0
2019-01-09,0.00009019,0.00009201,0.00008926,0.00009147,3030788.00000000,1547078399999,275.41733121,12385,1515333.00000000,137.80530323,0
2019-01-10,0.00009159,0.00009190,0.00008159,0.00008450,5721460.00000000,1547164799999,492.48119346,24012,2547657.00000000,219.88189397,0
2019-01-11,0.00008447,0.00008716,0.00008377,0.00008540,3128927.00000000,1547251199999,267.04101663,14826,1451835.00000000,123.96027123,0
2019-01-12,0.00008540,0.00008564,0.00008257,0.00008452,2371368.00000000,1547337599999,199.09393495,12055,1153654.00000000,96.90076602,0
2019-01-13,0.00008452,0.00008527,0.00008000,0.00008022,2048326.00000000,1547423999999,168.73352198,11469,862545.00000000,71.27930187,0
2019-01-14,0.00008018,0.00008393,0.00007814,0.00008275,4705723.00000000,1547510399999,382.06245480,19730,2265178.00000000,184.22789508,0
2019-01-15,0.00008284,0.00008351,0.00007837,0.00008194,3644719.00000000,1547596799999,296.01019506,15585,1857526.00000000,150.98017084,0
2019-01-16,0.00008182,0.00008358,0.00007965,0.00008181,3668600.00000000,1547683199999,301.31114521,15907,1695754.00000000,139.44467009,0
