timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00021741,0.00021753,0.00020805,0.00020917,1057811.00000000,1546387199999,224.06755034,10023,485460.00000000,102.91854460,0
2019-01-02,0.00020918,0.00022551,0.00020710,0.00022334,3102128.00000000,1546473599999,677.52299363,20445,1366399.00000000,298.53046163,0
2019-01-03,0.00022357,0.00022981,0.00021220,0.00021431,4590861.00000000,1546559999999,1016.19275265,33278,2142299.00000000,474.04045298,0
2019-01-04,0.00021431,0.00021502,0.00021010,0.00021172,1402732.00000000,1546646399999,298.15037807,14179,652871.00000000,138.93390394,0
2019-01-05,0.00021171,0.00023119,0.00021022,0.00021574,3951356.00000000,1546732799999,869.66457215,25152,1633682.00000000,360.01315997,0
2019-01-06,0.00021537,0.00021868,0.00020769,0.00020868,1735220.00000000,1546819199999,369.12697342,14942,771502.00000000,164.37427374,0
2019-01-07,0.00020853,0.00021079,0.00020600,0.00020661,831926.00000000,1546905599999,173.05013605,7436,317614.00000000,66.18073157,0
2019-01-08,0.00020676,0.00021339,0.00020643,0.00020922,1043134.00000000,1546991999999,219.34296530,9690,474742.00000000,99.91654907,0
2019-01-09,0.00020921,0.00021423,0.00020850,0.00021181,997709.00000000,1547078399999,210.83007080,9250,515752.00000000,109.05851915,0
2019-01-10,0.00021159,0.00021198,0.00019002,0.00019297,1675840.00000000,1547164799999,336.18796876,14111,673875.00000000,135.00913982,0
2019-01-11,0.00019277,0.00019913,0.00019030,0.00019552,636115.00000000,1547251199999,123.92677702,7500,335203.00000000,65.31768286,0
2019-01-12,0.00019577,0.00019952,0.00019105,0.00019292,490222.00000000,1547337599999,95.68667028,6440,253309.00000000,49.49148853,0
2019-01-13,0.00019285,0.00019476,0.00018151,0.00018258,642599.00000000,1547423999999,120.91696029,5989,235135.00000000,44.28806895,0
2019-01-14,0.00018280,0.00020664,0.00018150,0.00019539,1535086.00000000,1547510399999,297.89892904,15333,710758.00000000,137.80847216,0
2019-01-15,0.00019521,0.00019600,0.00018597,0.00018890,1259638.00000000,1547596799999,239.52854824,13219,569660.00000000,108.34471262,0
2019-01-16,0.00018883,0.00019358,0.00018733,0.00019193,769178.00000000,1547683199999,146.63734244,7907,366720.00000000,69.96423639,0
2019-01-17,0.00019193,0.00021600,0.00019151,0.00020662,3414835.00000000,1547769599999,704.84666141,25967,1712270.00000000,353.85504015,0
2019-01-18,0.00020662,0.00020664,0.00019460,0.00019881,1521429.00000000,1547855999999,302.82700839,12643,723406.00000000,143.97258531,0
2019-01-19,0.00019868,0.00020839,0.00019560,0.00019940,1636537.00000000,1547942399999,331.04559204,12961,706757.00000000,142.88772955,0
2019-01-20,0.00019939,0.00020050,0.00019277,0.00019563,859852.00000000,1548028799999,168.63993069,8298,402617.00000000,78.99934339,0
2019-01-21,0.00019569,0.00019720,0.00018985,0.00019565,515910.00000000,1548115199999,100.10112700,5517,251693.00000000,48.84833329,0
2019-01-22,0.00019564,0.00020150,0.00019307,0.00019855,753249.00000000,1548201599999,148.73676413,8618,364183.00000000,71.95288186,0
2019-01-23,0.00019852,0.00020500,0.00019605,0.00020129,1981300.00000000,1548287999999,397.81888777,15074,896589.00000000,180.18071886,0
2019-01-24,0.00020134,0.00020186,0.00019498,0.00020006,1197570.00000000,1548374399999,237.91383191,9313,514228.00000000,102.30685576,0
2019-01-25,0.00019980,0.00020339,0.00019500,0.00019713,975239.00000000,1548460799999,193.51599130,7458,449246.00000000,89.31269209,0
2019-01-26,0.00019714,0.00021164,0.00019651,0.00020206,2778493.00000000,1548547199999,571.75199775,17953,1282280.00000000,263.85180240,0
2019-01-27,0.00020197,0.00022000,0.00019727,0.00021522,4020474.00000000,1548633599999,855.22371135,26101,1919166.00000000,408.10520456,0
2019-01-28,0.00021529,0.00023151,0.00019530,0.00020117,4450474.00000000,1548719999999,949.11929576,33679,2253765.00000000,480.56388813,0
