timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00019990,0.00020090,0.00019100,0.00019430,260762.00000000,1546387199999,50.84325240,374,83432.00000000,16.30901070,0
2019-01-02,0.00019470,0.00019550,0.00018080,0.00018530,260184.00000000,1546473599999,48.62199640,277,153515.00000000,28.57741680,0
2019-01-03,0.00018640,0.00019720,0.00018590,0.00019210,368025.00000000,1546559999999,70.85075060,741,194132.00000000,37.42637500,0
2019-01-04,0.00019210,0.00019400,0.00018180,0.00018630,237558.00000000,1546646399999,44.57751590,316,146135.00000000,27.51595720,0
2019-01-05,0.00018430,0.00018460,0.00017930,0.00018260,242888.00000000,1546732799999,44.06633880,345,109135.00000000,19.85457040,0
2019-01-06,0.00018140,0.00019530,0.00018030,0.00019420,193227.00000000,1546819199999,36.28280870,385,84442.00000000,15.82599950,0
2019-01-07,0.00019210,0.00020850,0.00018700,0.00020010,1168787.00000000,1546905599999,229.21099670,1420,561220.00000000,110.17812390,0
2019-01-08,0.00020000,0.00021300,0.00019610,0.00019850,484152.00000000,1546991999999,97.46763030,517,233914.00000000,47.11008660,0
2019-01-09,0.00019860,0.00019920,0.00019360,0.00019670,377341.00000000,1547078399999,74.12016550,443,121123.00000000,23.85127160,0
2019-01-10,0.00019500,0.00020720,0.00019010,0.00019580,967723.00000000,1547164799999,191.87253580,1019,420595.00000000,83.49155400,0
2019-01-11,0.00019270,0.00020070,0.00019020,0.00019710,610421.00000000,1547251199999,119.15054890,684,351006.00000000,68.28411520,0
2019-01-12,0.00019610,0.00020160,0.00019290,0.00020060,401087.00000000,1547337599999,78.80975840,450,154005.00000000,30.32875420,0
2019-01-13,0.00020030,0.00020840,0.00019630,0.00020210,529490.00000000,1547423999999,107.17013280,586,274518.00000000,55.93199920,0
2019-01-14,0.00020300,0.00021100,0.00019100,0.00019660,663152.00000000,1547510399999,132.78499970,811,297755.00000000,59.55057770,0
2019-01-15,0.00019630,0.00021400,0.00019330,0.00021320,841348.00000000,1547596799999,170.48473370,768,362259.00000000,73.48298010,0
2019-01-16,0.00021240,0.00021930,0.00020620,0.00021270,583608.00000000,1547683199999,124.05903260,956,279783.00000000,59.69962600,0
2019-01-17,0.00021270,0.00023270,0.00021260,0.00022470,1276083.00000000,1547769599999,284.76574070,1243,732072.00000000,163.43096190,0
