timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00004103,0.00004299,0.00004085,0.00004203,1436205.00000000,1546387199999,60.39087414,3009,619449.00000000,26.14011508,0
2019-01-02,0.00004181,0.00004322,0.00004159,0.00004260,1462911.00000000,1546473599999,62.10416933,3855,626572.00000000,26.62601520,0
2019-01-03,0.00004257,0.00004285,0.00004050,0.00004093,1208245.00000000,1546559999999,50.16767553,2752,558694.00000000,23.23523337,0
2019-01-04,0.00004091,0.00004191,0.00004046,0.00004120,977436.00000000,1546646399999,40.15789354,2662,455544.00000000,18.71891387,0
2019-01-05,0.00004120,0.00004172,0.00004085,0.00004154,517613.00000000,1546732799999,21.34464844,975,250679.00000000,10.35144479,0
2019-01-06,0.00004154,0.00004590,0.00004139,0.00004236,3771889.00000000,1546819199999,165.76235441,9558,2128484.00000000,93.65608893,0
2019-01-07,0.00004236,0.00004292,0.00004050,0.00004062,947039.00000000,1546905599999,39.36466877,2622,378593.00000000,15.72704928,0
2019-01-08,0.00004062,0.00004106,0.00003935,0.00004045,1081068.00000000,1546991999999,43.42016605,2656,440809.00000000,17.71446973,0
2019-01-09,0.00004045,0.00004178,0.00004016,0.00004101,1155809.00000000,1547078399999,47.46549014,2355,437845.00000000,17.95844164,0
2019-01-10,0.00004106,0.00004118,0.00003700,0.00003848,1792778.00000000,1547164799999,69.89876341,4350,792158.00000000,30.66086508,0
2019-01-11,0.00003829,0.00004168,0.00003812,0.00003961,1048318.00000000,1547251199999,41.87487185,2928,562009.00000000,22.46370125,0
2019-01-12,0.00003938,0.00004009,0.00003859,0.00003914,431573.00000000,1547337599999,16.91130336,1128,212577.00000000,8.34106753,0
2019-01-13,0.00003934,0.00003943,0.00003663,0.00003715,1503287.00000000,1547423999999,57.72558299,3186,664778.00000000,25.55867446,0
2019-01-14,0.00003711,0.00003844,0.00003674,0.00003762,2559520.00000000,1547510399999,96.36353831,4624,1117522.00000000,42.11751189,0
2019-01-15,0.00003780,0.00003834,0.00003668,0.00003712,2100064.00000000,1547596799999,78.89287609,3668,816582.00000000,30.70770099,0
2019-01-16,0.00003712,0.00003746,0.00003622,0.00003712,5085636.00000000,1547683199999,187.11131206,5553,2741649.00000000,100.90004042,0
2019-01-17,0.00003712,0.00003910,0.00003712,0.00003905,5124153.00000000,1547769599999,195.19437171,7732,2372829.00000000,90.50937495,0
2019-01-18,0.00003903,0.00003917,0.00003707,0.00003831,2765794.00000000,1547855999999,104.49152487,5474,1171230.00000000,44.35464982,0
2019-01-19,0.00003829,0.00003968,0.00003779,0.00003951,3623238.00000000,1547942399999,140.25616379,6289,1714424.00000000,66.48656991,0
2019-01-20,0.00003951,0.00004010,0.00003731,0.00003810,3191325.00000000,1548028799999,123.21473660,5713,1334924.00000000,51.67959111,0
2019-01-21,0.00003810,0.00003882,0.00003734,0.00003813,1855204.00000000,1548115199999,70.56110806,2958,697429.00000000,26.55403528,0
2019-01-22,0.00003802,0.00003828,0.00003705,0.00003802,1690950.00000000,1548201599999,63.93410170,3190,724641.00000000,27.44004179,0
2019-01-23,0.00003801,0.00003866,0.00003766,0.00003836,2170061.00000000,1548287999999,82.97960280,4983,788494.00000000,30.20198079,0
2019-01-24,0.00003836,0.00003898,0.00003781,0.00003865,2599320.00000000,1548374399999,100.04230519,6671,1050626.00000000,40.48508763,0
2019-01-25,0.00003876,0.00004080,0.00003800,0.00003858,4000856.00000000,1548460799999,157.00828855,9190,1700953.00000000,66.94090815,0
2019-01-26,0.00003857,0.00003886,0.00003810,0.00003841,1267677.00000000,1548547199999,48.79668857,5062,652656.00000000,25.13887286,0
