timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00007909,0.00008404,0.00007870,0.00008220,3255493.00000000,1546387199999,264.80227934,9068,1725911.00000000,140.40379219,0
2019-01-02,0.00008221,0.00008553,0.00008139,0.00008350,3914135.00000000,1546473599999,328.25095501,10722,1976500.00000000,165.92326919,0
2019-01-03,0.00008345,0.00008567,0.00008321,0.00008396,3649101.00000000,1546559999999,307.36525172,14464,1907588.00000000,160.81511956,0
2019-01-04,0.00008397,0.00008462,0.00008301,0.00008368,2033594.00000000,1546646399999,170.72913809,7639,949076.00000000,79.72191487,0
2019-01-05,0.00008365,0.00008475,0.00008270,0.00008423,2642427.00000000,1546732799999,221.09105541,9880,1370177.00000000,114.71127277,0
2019-01-06,0.00008424,0.00008524,0.00008259,0.00008330,3002633.00000000,1546819199999,252.48031190,11970,1382046.00000000,116.28773174,0
2019-01-07,0.00008338,0.00008363,0.00008013,0.00008060,3027010.00000000,1546905599999,248.00520047,9807,1304625.00000000,106.89502923,0
2019-01-08,0.00008052,0.00008207,0.00007958,0.00008110,3718995.00000000,1546991999999,300.74889628,9524,2052030.00000000,166.01314322,0
2019-01-09,0.00008113,0.00008174,0.00007999,0.00008107,3058593.00000000,1547078399999,247.52391060,8176,1553822.00000000,125.77848948,0
2019-01-10,0.00008101,0.00008191,0.00007584,0.00007787,6236217.00000000,1547164799999,490.74732696,17893,3256218.00000000,256.06919337,0
2019-01-11,0.00007781,0.00007934,0.00007716,0.00007810,3489570.00000000,1547251199999,272.84972991,10661,1938323.00000000,151.56234342,0
2019-01-12,0.00007810,0.00007858,0.00007679,0.00007765,2020656.00000000,1547337599999,156.93987594,8991,1049384.00000000,81.53089064,0
2019-01-13,0.00007757,0.00007934,0.00007480,0.00007622,3541235.00000000,1547423999999,272.78228809,10706,2026634.00000000,155.85319043,0
2019-01-14,0.00007622,0.00007978,0.00007555,0.00007734,3718633.00000000,1547510399999,288.88649588,12283,1912121.00000000,148.56837587,0
2019-01-15,0.00007735,0.00007920,0.00007684,0.00007803,3207445.00000000,1547596799999,250.93093322,10356,1539727.00000000,120.44512504,0
2019-01-16,0.00007801,0.00008400,0.00007698,0.00008215,6721138.00000000,1547683199999,543.50505281,18721,3447309.00000000,278.72196257,0
2019-01-17,0.00008214,0.00008440,0.00008060,0.00008317,7362466.00000000,1547769599999,608.15365642,18802,3560652.00000000,294.23850893,0
2019-01-18,0.00008317,0.00008390,0.00007974,0.00008008,3603722.00000000,1547855999999,294.13332388,9740,1698985.00000000,138.69268624,0
2019-01-19,0.00008009,0.00008185,0.00007974,0.00008053,2749698.00000000,1547942399999,222.61504978,8170,1284687.00000000,104.04979694,0
2019-01-20,0.00008047,0.00008210,0.00007894,0.00007977,3289916.00000000,1548028799999,264.02716810,9134,1713518.00000000,137.52648201,0
2019-01-21,0.00007977,0.00008060,0.00007834,0.00007900,2245463.00000000,1548115199999,178.99595766,8691,1140781.00000000,90.98790571,0
2019-01-22,0.00007901,0.00008150,0.00007846,0.00007983,3497269.00000000,1548201599999,280.17804225,9475,1547934.00000000,123.90839537,0
2019-01-23,0.00007971,0.00008433,0.00007945,0.00008382,8644968.00000000,1548287999999,711.84571494,18117,3988688.00000000,328.50384798,0
2019-01-24,0.00008379,0.00008985,0.00008334,0.00008382,20003185.00000000,1548374399999,1725.20000758,43609,10081543.00000000,870.17386187,0
2019-01-25,0.00008383,0.00008412,0.00007995,0.00008064,10154430.00000000,1548460799999,830.46661904,23394,4900527.00000000,400.98448440,0
2019-01-26,0.00008061,0.00008146,0.00007900,0.00008064,7271602.00000000,1548547199999,583.36547353,15434,3748577.00000000,300.77564929,0
2019-01-27,0.00008058,0.00008064,0.00007426,0.00007697,8628171.00000000,1548633599999,669.86082134,19241,4186215.00000000,325.25869145,0
2019-01-28,0.00007696,0.00007725,0.00007250,0.00007539,8474889.00000000,1548719999999,628.30089673,19137,4250337.00000000,315.37811275,0
2019-01-29,0.00007538,0.00007598,0.00007333,0.00007369,4412222.00000000,1548806399999,328.32945834,10343,2215356.00000000,164.84523662,0
2019-01-30,0.00007369,0.00007546,0.00007261,0.00007470,3987710.00000000,1548892799999,295.42610192,10185,1972657.00000000,146.15590169,0
2019-01-31,0.00007463,0.00007497,0.00007162,0.00007241,3684856.00000000,1548979199999,269.48458836,9814,1740113.00000000,127.25819858,0
2019-02-01,0.00007242,0.00007330,0.00007055,0.00007124,3086097.00000000,1549065599999,221.85700671,8518,1725487.00000000,123.98949041,0
2019-02-02,0.00007122,0.00007192,0.00007068,0.00007151,2746049.00000000,1549151999999,195.47490684,6910,1354922.00000000,96.54610022,0
2019-02-03,0.00007145,0.00007192,0.00006981,0.00007009,1939988.00000000,1549238399999,137.81020304,6683,981887.00000000,69.80732260,0
2019-02-04,0.00007006,0.00007015,0.00006833,0.00006850,2815815.00000000,1549324799999,195.19931357,8352,1315483.00000000,91.24244143,0
2019-02-05,0.00006849,0.00006870,0.00006685,0.00006778,3678128.00000000,1549411199999,248.34289220,9894,2045918.00000000,138.15150902,0
2019-02-06,0.00006775,0.00006810,0.00006370,0.00006455,7430268.00000000,1549497599999,486.79678825,19634,3525721.00000000,230.88537986,0
2019-02-07,0.00006452,0.00006931,0.00006435,0.00006819,5810699.00000000,1549583999999,392.56272182,15696,3126998.00000000,211.27118567,0
