timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00001273,0.00001359,0.00001244,0.00001296,2307167.00000000,1546387199999,29.54075224,1989,1109738.00000000,14.22602551,0
2019-01-02,0.00001289,0.00001334,0.00001276,0.00001321,972729.00000000,1546473599999,12.65078069,1381,526703.00000000,6.86517576,0
2019-01-03,0.00001321,0.00001337,0.00001288,0.00001293,755978.00000000,1546559999999,9.87084921,889,333662.00000000,4.36763240,0
2019-01-04,0.00001293,0.00001306,0.00001257,0.00001288,778092.00000000,1546646399999,9.97284834,899,311695.00000000,4.00701366,0
2019-01-05,0.00001282,0.00001314,0.00001255,0.00001284,2449517.00000000,1546732799999,31.71017223,1862,1538562.00000000,19.96096503,0
2019-01-06,0.00001284,0.00001378,0.00001264,0.00001350,5444825.00000000,1546819199999,72.93966942,5405,2404744.00000000,32.27498767,0
2019-01-07,0.00001350,0.00001380,0.00001309,0.00001319,1958458.00000000,1546905599999,26.29435912,1698,819658.00000000,11.07961754,0
2019-01-08,0.00001319,0.00001334,0.00001277,0.00001312,1544625.00000000,1546991999999,20.07369734,1661,667718.00000000,8.70032283,0
2019-01-09,0.00001312,0.00001337,0.00001267,0.00001297,3214473.00000000,1547078399999,41.50898638,3374,1287229.00000000,16.65617076,0
2019-01-10,0.00001295,0.00001315,0.00001185,0.00001225,3896736.00000000,1547164799999,48.45036204,3463,1567965.00000000,19.53087704,0
2019-01-11,0.00001220,0.00001279,0.00001209,0.00001252,1334683.00000000,1547251199999,16.55215467,1655,666964.00000000,8.29654460,0
2019-01-12,0.00001252,0.00001268,0.00001198,0.00001224,1078348.00000000,1547337599999,13.11788317,984,594312.00000000,7.23505106,0
2019-01-13,0.00001224,0.00001259,0.00001141,0.00001157,1362696.00000000,1547423999999,16.11691066,1657,676790.00000000,8.02040276,0
2019-01-14,0.00001155,0.00001295,0.00001155,0.00001214,4596074.00000000,1547510399999,55.80730504,4537,2495150.00000000,30.24002232,0
2019-01-15,0.00001221,0.00001222,0.00001151,0.00001182,2221471.00000000,1547596799999,26.42124253,2616,949575.00000000,11.31638363,0
2019-01-16,0.00001187,0.00001345,0.00001166,0.00001260,6092225.00000000,1547683199999,76.84680944,5217,2866641.00000000,36.10260279,0
2019-01-17,0.00001260,0.00001320,0.00001234,0.00001291,3931480.00000000,1547769599999,50.22058764,3841,1894814.00000000,24.23538606,0
2019-01-18,0.00001285,0.00001339,0.00001230,0.00001302,3143322.00000000,1547855999999,40.41114175,3012,1412527.00000000,18.21990794,0
