timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-01-01,0.00012924,0.00013076,0.00012447,0.00012648,421907.00000000,1546387199999,54.02997406,427,177728.00000000,22.83076885,0
2019-01-02,0.00012624,0.00012780,0.00011685,0.00011825,613137.00000000,1546473599999,74.46185230,747,232814.00000000,28.49443625,0
2019-01-03,0.00011909,0.00012417,0.00011578,0.00011908,915324.00000000,1546559999999,109.41053483,806,539222.00000000,64.75078053,0
2019-01-04,0.00012006,0.00012137,0.00011500,0.00011659,2804466.00000000,1546646399999,330.07079068,2188,1406680.00000000,166.12427863,0
2019-01-05,0.00011645,0.00013109,0.00011290,0.00012254,3226380.00000000,1546732799999,389.28706057,1943,1491074.00000000,179.73677913,0
2019-01-06,0.00012199,0.00013070,0.00011998,0.00012527,2872361.00000000,1546819199999,354.24924787,1395,982551.00000000,122.33465976,0
2019-01-07,0.00012476,0.00012725,0.00012410,0.00012670,534562.00000000,1546905599999,67.05200218,611,248524.00000000,31.23220998,0
2019-01-08,0.00012649,0.00012990,0.00012561,0.00012888,570900.00000000,1546991999999,72.78507269,620,257146.00000000,32.90268360,0
2019-01-09,0.00012888,0.00014000,0.00012795,0.00013739,1672994.00000000,1547078399999,222.92630394,1291,889892.00000000,119.02266635,0
2019-01-10,0.00013739,0.00017200,0.00013685,0.00016900,14160586.00000000,1547164799999,2217.06236862,7470,7367836.00000000,1152.46217247,0
2019-01-11,0.00016855,0.00017900,0.00015832,0.00016373,6296935.00000000,1547251199999,1052.48554373,3452,3609005.00000000,606.94584307,0
2019-01-12,0.00016193,0.00016336,0.00015380,0.00015914,1313976.00000000,1547337599999,209.17330605,1439,659418.00000000,105.35742556,0
2019-01-13,0.00015869,0.00015893,0.00015228,0.00015393,5568687.00000000,1547423999999,867.10308538,1291,4813711.00000000,750.21165042,0
2019-01-14,0.00015390,0.00016250,0.00014551,0.00014839,4044445.00000000,1547510399999,622.68160907,2133,2738541.00000000,423.96691923,0
2019-01-15,0.00014887,0.00015735,0.00014748,0.00015299,9702414.00000000,1547596799999,1483.69937873,2056,8197108.00000000,1255.99399418,0
2019-01-16,0.00015299,0.00018597,0.00015248,0.00018486,19581606.00000000,1547683199999,3138.23517491,4779,15817595.00000000,2513.56054828,0
2019-01-17,0.00018353,0.00021000,0.00018223,0.00020353,20999947.00000000,1547769599999,4178.25892249,6389,13894586.00000000,2766.53246190,0
2019-01-18,0.00020362,0.00021000,0.00018221,0.00019265,5640296.00000000,1547855999999,1087.70468195,3521,2685636.00000000,517.78557283,0
2019-01-19,0.00019265,0.00022017,0.00018700,0.00019861,7061704.00000000,1547942399999,1427.92174313,3220,3587640.00000000,730.84950094,0
2019-01-20,0.00019861,0.00020663,0.00018698,0.00019631,5476426.00000000,1548028799999,1090.35118485,4000,2921624.00000000,582.79635284,0
2019-01-21,0.00019631,0.00020407,0.00019554,0.00019750,3432549.00000000,1548115199999,682.80533742,1888,1607933.00000000,321.13242312,0
2019-01-22,0.00019976,0.00020077,0.00018600,0.00018976,3544419.00000000,1548201599999,683.05414959,3568,1535551.00000000,297.24889830,0
2019-01-23,0.00018972,0.00018981,0.00018501,0.00018664,1117544.00000000,1548287999999,209.33899233,836,355595.00000000,66.79909103,0
2019-01-24,0.00018664,0.00018900,0.00018238,0.00018472,1179036.00000000,1548374399999,218.04156470,765,655205.00000000,121.48590126,0
2019-01-25,0.00018386,0.00018469,0.00017568,0.00017954,1853795.00000000,1548460799999,332.56304170,1207,924977.00000000,166.02478200,0
2019-01-26,0.00018054,0.00019000,0.00018054,0.00018364,2649925.00000000,1548547199999,491.00165712,1947,1474056.00000000,273.51331521,0
2019-01-27,0.00018381,0.00018900,0.00017622,0.00018100,2899000.00000000,1548633599999,524.28703719,1506,1604494.00000000,290.16148345,0
2019-01-28,0.00018100,0.00018300,0.00017235,0.00017947,1967570.00000000,1548719999999,350.21701244,1235,1048188.00000000,187.53837534,0
2019-01-29,0.00017877,0.00018481,0.00017588,0.00018173,2014513.00000000,1548806399999,363.67911740,1021,1070181.00000000,193.85395365,0
2019-01-30,0.00018219,0.00018250,0.00017500,0.00017731,6031236.00000000,1548892799999,1073.19273888,1620,1844043.00000000,328.88438860,0
2019-01-31,0.00017774,0.00017800,0.00017026,0.00017240,3045034.00000000,1548979199999,532.08360081,1216,1915597.00000000,335.60550548,0
2019-02-01,0.00017239,0.00017339,0.00016430,0.00017167,2659018.00000000,1549065599999,444.94106823,898,646770.00000000,108.85114151,0
2019-02-02,0.00016990,0.00018832,0.00016901,0.00017528,5259618.00000000,1549151999999,936.37201966,2791,2696026.00000000,481.99783173,0
2019-02-03,0.00017380,0.00017850,0.00017048,0.00017244,1782603.00000000,1549238399999,309.91181624,1182,825722.00000000,144.37755977,0
2019-02-04,0.00017245,0.00017650,0.00016973,0.00017187,1938113.00000000,1549324799999,334.90494606,1174,914706.00000000,158.77385673,0
2019-02-05,0.00017177,0.00017265,0.00016648,0.00016920,2486942.00000000,1549411199999,419.65986385,1350,1136904.00000000,192.54810824,0
2019-02-06,0.00016846,0.00017646,0.00016611,0.00016775,1908136.00000000,1549497599999,324.15650087,1108,988509.00000000,168.57773829,0
2019-02-07,0.00016657,0.00017700,0.00016543,0.00017150,2232931.00000000,1549583999999,381.66130646,1456,1036457.00000000,177.96433104,0
2019-02-08,0.00017150,0.00017467,0.00015873,0.00016101,2848784.00000000,1549670399999,470.93075735,1472,1016860.00000000,168.21100570,0
2019-02-09,0.00016101,0.00016209,0.00015750,0.00015930,1561947.00000000,1549756799999,249.59269375,489,198087.00000000,31.69015821,0
2019-02-10,0.00015908,0.00016549,0.00015043,0.00015132,2854417.00000000,1549843199999,449.43397216,1872,1070417.00000000,169.98344132,0
2019-02-11,0.00015171,0.00015584,0.00015131,0.00015351,1774262.00000000,1549929599999,272.10695393,1169,765863.00000000,117.69520173,0
2019-02-12,0.00015312,0.00015428,0.00015007,0.00015111,1652485.00000000,1550015999999,252.07611804,1216,766785.00000000,117.16396932,0
2019-02-13,0.00015232,0.00015399,0.00014957,0.00015244,2259008.00000000,1550102399999,340.12102721,1023,734639.00000000,111.19552890,0
2019-02-14,0.00015287,0.00015756,0.00014959,0.00015657,1237614.00000000,1550188799999,188.82441098,661,660312.00000000,100.96625527,0
